Order_ID,Date_Time,Category,Demand_Level,Traffic_Congestion,Delivery_Mode,Driver_Availability,Distance_km,Base_Price,Weather_Impact,Special_Event,Payment_Method,Final_Price
4762,2025-03-03 06:32:00,Groceries,Medium,Heavy,Scheduled,Low,9.7,4.6,Stormy,Sports Event,Credit Card,11.08
4763,2025-03-01 11:02:00,Groceries,Medium,Heavy,Standard,Medium,7.4,6.96,Snowy,Festival,Credit Card,14.33
4764,2025-03-05 23:24:00,Fashion,Medium,Light,Express,Medium,6.9,3.81,Rainy,Festival,Debit Card,9.15
4765,2025-03-27 23:11:00,Fashion,Medium,Light,Express,High,7.4,10.5,Rainy,Festival,Debit Card,22.7
4766,2025-03-07 22:52:00,Pharmacy,Medium,Moderate,Scheduled,Low,3.1,2.81,Stormy,None,E-Wallet,4.77
4767,2025-03-11 08:17:00,Electronics,Low,Moderate,Standard,Low,5.8,14.56,Clear,Sports Event,UPI,27.07
4768,2025-03-10 09:45:00,Groceries,Low,Heavy,Scheduled,Low,3.7,3.25,Rainy,Sports Event,E-Wallet,7.12
4769,2025-03-04 04:51:00,Fashion,High,Light,Express,High,6.4,4.32,Clear,Sports Event,Credit Card,9.2
4770,2025-03-02 13:47:00,Food Delivery,Low,Moderate,Standard,Low,9.3,12.8,Clear,Festival,Debit Card,23.8
4771,2025-03-26 06:51:00,Groceries,High,Moderate,Standard,Low,4.0,2.02,Rainy,None,E-Wallet,4.51
4772,2025-03-30 22:45:00,Electronics,High,Heavy,Scheduled,Medium,0.6,3.5,Snowy,Festival,Credit Card,7.67
4773,2025-03-10 03:26:00,Pharmacy,High,Heavy,Scheduled,Low,6.9,12.43,Stormy,Sports Event,Credit Card,35.39
4774,2025-03-05 03:19:00,Electronics,High,Light,Scheduled,Low,5.3,12.71,Stormy,None,UPI,23.2
4775,2025-03-08 09:04:00,Groceries,High,Light,Standard,Low,1.9,14.44,Stormy,Holiday,E-Wallet,38.07
4776,2025-03-22 10:35:00,Fashion,High,Heavy,Express,Low,1.8,12.67,Rainy,Festival,Debit Card,56.12
4777,2025-03-12 01:29:00,Electronics,Medium,Heavy,Express,Low,6.5,8.13,Clear,Holiday,UPI,25.39
4778,2025-03-03 20:10:00,Pharmacy,Medium,Light,Scheduled,Medium,1.3,10.75,Clear,None,Cash,10.64
4779,2025-03-14 01:30:00,Fashion,High,Moderate,Standard,High,9.7,3.34,Snowy,Sports Event,UPI,6.71
4780,2025-03-03 08:31:00,Groceries,Low,Moderate,Scheduled,Medium,5.3,3.79,Clear,Festival,Cash,4.88
4781,2025-03-05 04:43:00,Groceries,High,Heavy,Standard,Low,5.8,11.01,Clear,Holiday,E-Wallet,29.03
4782,2025-03-13 19:35:00,Groceries,High,Heavy,Scheduled,Medium,7.7,11.2,Snowy,Holiday,UPI,24.53
4783,2025-03-24 06:58:00,Fashion,Low,Moderate,Scheduled,High,8.3,10.98,Stormy,Holiday,Credit Card,15.26
4784,2025-03-09 03:14:00,Electronics,High,Moderate,Scheduled,High,3.2,2.95,Rainy,Festival,UPI,5.33
4785,2025-03-22 23:23:00,Groceries,High,Heavy,Standard,Medium,3.3,9.42,Clear,Holiday,Cash,19.1
4786,2025-03-21 13:39:00,Pharmacy,Low,Heavy,Scheduled,Low,7.4,5.48,Clear,None,Debit Card,7.69
4787,2025-03-26 23:45:00,Fashion,Medium,Heavy,Scheduled,High,7.9,11.36,Clear,Festival,E-Wallet,15.79
4788,2025-03-07 14:57:00,Electronics,Medium,Light,Express,Low,8.7,12.83,Clear,Sports Event,Debit Card,33.39
4789,2025-03-14 05:47:00,Electronics,High,Moderate,Express,Low,6.9,12.27,Clear,None,Credit Card,31.93
4790,2025-03-15 18:26:00,Pharmacy,Low,Heavy,Express,High,4.7,6.18,Snowy,Festival,Cash,14.58
4791,2025-03-20 01:39:00,Fashion,Medium,Moderate,Express,High,9.8,9.48,Rainy,Holiday,Debit Card,22.55
4792,2025-03-09 08:45:00,Groceries,Medium,Heavy,Standard,High,0.7,8.73,Clear,None,E-Wallet,10.37
4793,2025-03-07 19:14:00,Food Delivery,High,Moderate,Standard,High,2.2,10.78,Rainy,Sports Event,Cash,21.64
4794,2025-03-26 06:34:00,Fashion,High,Moderate,Standard,Low,7.2,12.07,Clear,None,UPI,22.44
4795,2025-03-27 00:58:00,Pharmacy,High,Moderate,Express,Low,4.2,14.93,Rainy,Sports Event,UPI,60.62
4796,2025-03-17 22:55:00,Groceries,Low,Light,Express,High,9.2,6.47,Clear,Holiday,UPI,10.6
4797,2025-03-13 18:38:00,Fashion,Medium,Heavy,Standard,Medium,4.5,10.95,Clear,None,Cash,14.45
4798,2025-03-19 23:09:00,Fashion,Medium,Moderate,Standard,Low,9.0,2.77,Stormy,None,Debit Card,5.23
4799,2025-03-14 19:32:00,Electronics,High,Moderate,Standard,Medium,9.1,4.53,Stormy,None,Debit Card,7.77
4800,2025-03-26 14:57:00,Fashion,High,Heavy,Scheduled,Low,5.7,3.47,Clear,Festival,UPI,8.23
4801,2025-03-18 20:47:00,Electronics,High,Moderate,Standard,High,8.6,13.78,Stormy,Holiday,UPI,27.67
4802,2025-03-30 12:34:00,Groceries,High,Light,Standard,Medium,7.0,14.43,Snowy,None,UPI,22.51
4803,2025-03-17 15:08:00,Pharmacy,Medium,Heavy,Scheduled,High,5.8,10.29,Clear,Holiday,UPI,14.3
4804,2025-03-06 11:57:00,Food Delivery,Medium,Moderate,Scheduled,Medium,6.5,6.56,Rainy,Holiday,Debit Card,11.14
4805,2025-03-16 22:02:00,Fashion,Medium,Moderate,Express,High,6.8,6.38,Stormy,Holiday,Credit Card,15.17
4806,2025-03-08 23:38:00,Food Delivery,Medium,Heavy,Express,High,1.4,2.86,Rainy,Festival,Cash,7.42
4807,2025-03-04 23:13:00,Fashion,High,Light,Standard,High,4.6,6.64,Stormy,Festival,Credit Card,12.12
4808,2025-03-23 15:28:00,Food Delivery,High,Moderate,Scheduled,High,7.1,13.33,Rainy,None,Debit Card,18.53
4809,2025-03-10 12:02:00,Electronics,Low,Light,Standard,Low,2.8,12.42,Rainy,Holiday,E-Wallet,25.19
4810,2025-03-10 03:10:00,Fashion,High,Light,Standard,High,7.5,7.04,Rainy,Festival,UPI,12.85
4811,2025-03-12 18:51:00,Electronics,Medium,Light,Standard,Medium,2.0,12.35,Snowy,Holiday,E-Wallet,21.19
4812,2025-03-22 09:27:00,Pharmacy,Medium,Heavy,Standard,Low,3.9,9.18,Snowy,None,Debit Card,18.9
4813,2025-03-08 01:15:00,Fashion,Low,Heavy,Scheduled,High,7.5,4.58,Stormy,Holiday,Cash,6.94
4814,2025-03-21 12:56:00,Fashion,Low,Heavy,Scheduled,Medium,8.5,12.37,Clear,Holiday,Debit Card,17.37
4815,2025-03-23 03:11:00,Groceries,Low,Moderate,Standard,Low,9.2,8.29,Rainy,Holiday,Credit Card,18.49
4816,2025-03-02 22:39:00,Electronics,Low,Moderate,Scheduled,Medium,8.5,6.09,Snowy,Holiday,UPI,9.41
4817,2025-03-24 04:39:00,Food Delivery,Low,Light,Scheduled,Medium,7.8,5.14,Snowy,Holiday,Cash,7.22
4818,2025-03-01 17:25:00,Pharmacy,Medium,Heavy,Express,Medium,5.5,3.09,Stormy,Sports Event,Debit Card,8.91
4819,2025-03-29 12:05:00,Pharmacy,Medium,Moderate,Scheduled,High,8.8,6.06,Clear,Holiday,Cash,7.72
4820,2025-03-02 18:11:00,Groceries,Medium,Light,Standard,Low,2.3,2.33,Rainy,Sports Event,UPI,5.2
4821,2025-03-27 10:57:00,Pharmacy,High,Light,Standard,Low,3.4,13.39,Snowy,Festival,Credit Card,35.3
4822,2025-03-07 20:03:00,Fashion,High,Moderate,Standard,Low,8.3,10.94,Clear,None,Debit Card,20.34
4823,2025-03-06 04:06:00,Groceries,Medium,Light,Standard,High,4.6,11.76,Rainy,Festival,UPI,18.16
4824,2025-03-01 13:33:00,Pharmacy,Medium,Moderate,Scheduled,Medium,3.5,5.66,Stormy,Holiday,Debit Card,9.62
4825,2025-03-03 13:58:00,Pharmacy,Low,Heavy,Scheduled,High,3.8,5.65,Stormy,Holiday,Debit Card,8.57
4826,2025-03-13 16:52:00,Food Delivery,Medium,Heavy,Standard,Medium,5.3,12.23,Rainy,Festival,UPI,25.18
4827,2025-03-19 05:10:00,Fashion,Low,Light,Scheduled,Medium,7.7,6.49,Clear,Sports Event,Debit Card,7.59
4828,2025-03-08 17:48:00,Groceries,Medium,Moderate,Express,Low,1.5,4.54,Rainy,Holiday,UPI,15.6
4829,2025-03-18 20:15:00,Food Delivery,Low,Light,Standard,Low,0.8,4.55,Stormy,Festival,Cash,9.23
4830,2025-03-06 03:36:00,Electronics,Low,Moderate,Express,High,4.7,9.31,Clear,Festival,E-Wallet,16.77
4831,2025-03-22 11:59:00,Pharmacy,Medium,Heavy,Express,High,5.9,11.28,Rainy,Holiday,E-Wallet,29.27
4832,2025-03-03 07:35:00,Groceries,Medium,Light,Scheduled,High,5.1,5.66,Rainy,Festival,Credit Card,7.87
4833,2025-03-16 22:48:00,Fashion,Medium,Heavy,Scheduled,Medium,7.9,3.17,Snowy,Holiday,Credit Card,5.87
4834,2025-03-26 03:56:00,Groceries,High,Light,Standard,Low,9.7,4.02,Snowy,Sports Event,UPI,10.6
4835,2025-03-18 20:41:00,Fashion,Medium,Heavy,Standard,Medium,1.7,10.7,Stormy,Festival,UPI,22.03
4836,2025-03-03 12:48:00,Fashion,High,Light,Scheduled,Low,9.8,6.39,Stormy,Festival,E-Wallet,15.16
4837,2025-03-24 21:04:00,Electronics,High,Light,Standard,Low,0.6,14.65,Stormy,Festival,Debit Card,38.62
4838,2025-03-02 07:13:00,Food Delivery,Low,Heavy,Scheduled,Low,6.9,7.98,Rainy,None,Debit Card,13.44
4839,2025-03-14 23:24:00,Pharmacy,Low,Moderate,Express,High,3.9,10.04,Rainy,Holiday,Debit Card,21.71
4840,2025-03-09 21:19:00,Groceries,Medium,Moderate,Standard,Low,6.0,14.6,Rainy,None,Cash,27.56
4841,2025-03-20 12:34:00,Food Delivery,Medium,Moderate,Standard,Medium,1.5,10.53,Clear,Holiday,Debit Card,16.56
4842,2025-03-20 10:05:00,Food Delivery,High,Light,Express,High,3.6,4.34,Rainy,Holiday,Credit Card,11.09
4843,2025-03-23 12:24:00,Food Delivery,Medium,Heavy,Standard,Low,1.1,5.36,Snowy,Sports Event,Debit Card,14.35
4844,2025-03-07 00:36:00,Food Delivery,Medium,Heavy,Scheduled,Medium,6.1,14.8,Rainy,Holiday,Cash,27.43
4845,2025-03-26 02:06:00,Pharmacy,Medium,Moderate,Express,Low,2.2,12.25,Snowy,None,Cash,32.37
4846,2025-03-21 11:46:00,Food Delivery,Medium,Light,Standard,High,0.7,9.68,Stormy,Sports Event,Cash,14.95
4847,2025-03-04 17:57:00,Fashion,Medium,Light,Scheduled,High,5.2,7.46,Clear,Festival,E-Wallet,8.64
4848,2025-03-19 08:44:00,Food Delivery,Medium,Moderate,Standard,Medium,2.3,5.1,Snowy,None,Debit Card,7.41
4849,2025-03-04 18:05:00,Food Delivery,High,Light,Standard,High,6.5,2.3,Snowy,Festival,E-Wallet,4.2
4850,2025-03-06 06:18:00,Groceries,Medium,Light,Express,Medium,2.9,7.76,Clear,None,UPI,11.95
4851,2025-03-18 12:36:00,Food Delivery,Medium,Light,Express,Medium,9.2,13.07,Snowy,Festival,E-Wallet,31.4
4852,2025-03-24 21:29:00,Pharmacy,Low,Moderate,Scheduled,High,8.3,12.92,Stormy,None,UPI,13.81
4853,2025-03-24 23:28:00,Fashion,Medium,Heavy,Scheduled,Low,7.7,14.88,Snowy,Festival,Debit Card,35.85
4854,2025-03-15 09:06:00,Fashion,High,Light,Standard,High,5.3,13.53,Stormy,Sports Event,Credit Card,24.69
4855,2025-03-13 11:46:00,Food Delivery,Medium,Moderate,Scheduled,Medium,3.5,8.34,Snowy,Holiday,Debit Card,14.17
4856,2025-03-28 00:50:00,Pharmacy,Low,Heavy,Express,Low,9.1,10.41,Snowy,Holiday,Credit Card,35.47
4857,2025-03-27 13:34:00,Fashion,Low,Heavy,Express,Low,1.4,7.53,Clear,Sports Event,E-Wallet,21.38
4858,2025-03-20 19:07:00,Groceries,High,Light,Express,Low,6.4,9.21,Stormy,Sports Event,UPI,33.99
4859,2025-03-19 08:18:00,Pharmacy,Medium,Light,Express,Low,0.6,7.79,Clear,Festival,E-Wallet,20.27
4860,2025-03-08 18:13:00,Electronics,Medium,Moderate,Scheduled,Low,3.8,7.59,Clear,Sports Event,E-Wallet,13.97
4861,2025-03-30 12:18:00,Food Delivery,High,Heavy,Scheduled,Low,1.6,2.74,Clear,Sports Event,Cash,6.5
4862,2025-03-29 15:12:00,Pharmacy,Low,Moderate,Express,Medium,1.5,14.57,Snowy,Festival,Cash,35.0
4863,2025-03-22 01:32:00,Pharmacy,Low,Light,Scheduled,Low,3.2,2.41,Rainy,Festival,E-Wallet,4.4
4864,2025-03-03 11:06:00,Fashion,High,Light,Scheduled,High,4.6,2.16,Stormy,Sports Event,E-Wallet,3.55
4865,2025-03-02 02:47:00,Electronics,Medium,Heavy,Scheduled,Medium,7.2,6.18,Stormy,Holiday,Credit Card,11.45
4866,2025-03-04 04:34:00,Groceries,Low,Light,Express,Medium,7.9,12.65,Clear,Festival,Cash,23.02
4867,2025-03-09 18:37:00,Electronics,High,Light,Express,Medium,9.0,3.04,Snowy,Festival,UPI,8.63
4868,2025-03-23 21:25:00,Food Delivery,Low,Light,Scheduled,Medium,8.6,2.2,Clear,None,Debit Card,1.98
4869,2025-03-10 10:34:00,Electronics,Medium,Moderate,Standard,High,9.7,2.04,Rainy,Festival,E-Wallet,3.47
4870,2025-03-21 10:56:00,Food Delivery,Medium,Moderate,Standard,Low,3.7,2.23,Rainy,None,Debit Card,4.21
4871,2025-03-17 01:54:00,Fashion,Medium,Heavy,Scheduled,Low,8.7,6.57,Snowy,Festival,Debit Card,15.83
4872,2025-03-03 23:10:00,Fashion,Medium,Moderate,Standard,Medium,1.8,2.65,Clear,Sports Event,E-Wallet,4.17
4873,2025-03-19 21:41:00,Pharmacy,Low,Light,Standard,Low,3.4,10.88,Clear,Holiday,E-Wallet,18.39
4874,2025-03-03 03:03:00,Fashion,Medium,Heavy,Scheduled,High,7.4,7.31,Stormy,None,Debit Card,9.38
4875,2025-03-13 19:07:00,Electronics,Low,Heavy,Scheduled,Medium,6.4,13.38,Rainy,Holiday,UPI,22.54
4876,2025-03-26 22:23:00,Groceries,Low,Light,Scheduled,High,6.5,12.5,Stormy,Holiday,Cash,15.8
4877,2025-03-19 06:22:00,Fashion,High,Moderate,Scheduled,Medium,4.9,6.53,Stormy,Holiday,Credit Card,13.11
4878,2025-03-20 02:24:00,Pharmacy,Low,Moderate,Scheduled,Low,0.6,12.36,Clear,Holiday,Credit Card,20.68
4879,2025-03-23 11:41:00,Pharmacy,High,Heavy,Standard,High,8.3,12.92,Snowy,None,Cash,21.77
4880,2025-03-14 19:44:00,Electronics,High,Moderate,Scheduled,Medium,7.5,12.15,Snowy,Holiday,Cash,24.39
4881,2025-03-21 12:51:00,Electronics,Medium,Heavy,Scheduled,High,1.7,11.91,Snowy,Sports Event,Cash,19.87
4882,2025-03-14 01:25:00,Pharmacy,Low,Heavy,Scheduled,Medium,2.4,4.72,Clear,Sports Event,UPI,6.63
4883,2025-03-19 03:22:00,Food Delivery,Low,Moderate,Express,Medium,1.1,6.7,Stormy,Sports Event,Debit Card,16.1
4884,2025-03-30 15:04:00,Groceries,Medium,Moderate,Express,Low,9.3,9.49,Snowy,Festival,E-Wallet,32.6
4885,2025-03-10 08:54:00,Groceries,High,Heavy,Scheduled,Medium,7.2,9.52,Clear,Holiday,Credit Card,17.38
4886,2025-03-05 19:29:00,Electronics,Medium,Heavy,Scheduled,Medium,9.4,6.69,Stormy,Sports Event,Debit Card,12.4
4887,2025-03-05 17:11:00,Pharmacy,High,Moderate,Express,Medium,0.8,12.41,Snowy,Holiday,Credit Card,38.76
4888,2025-03-21 07:27:00,Food Delivery,High,Heavy,Express,Low,6.9,14.11,Clear,Sports Event,Cash,52.08
4889,2025-03-21 04:43:00,Food Delivery,Low,Light,Express,Low,7.4,14.73,Stormy,None,E-Wallet,32.17
4890,2025-03-01 10:17:00,Electronics,Low,Moderate,Scheduled,Low,2.1,10.47,Stormy,Holiday,E-Wallet,21.02
4891,2025-03-19 19:23:00,Electronics,Low,Heavy,Scheduled,Medium,8.1,6.03,Clear,Holiday,Cash,8.47
4892,2025-03-17 05:56:00,Groceries,Medium,Light,Scheduled,Medium,9.2,3.13,Stormy,Holiday,UPI,4.83
4893,2025-03-01 08:10:00,Pharmacy,High,Light,Standard,Low,1.9,8.48,Clear,Sports Event,Debit Card,18.63
4894,2025-03-25 02:57:00,Food Delivery,High,Light,Standard,High,8.6,12.9,Stormy,Holiday,Credit Card,23.55
4895,2025-03-03 17:58:00,Fashion,Low,Moderate,Standard,High,2.6,2.55,Snowy,Festival,E-Wallet,3.94
4896,2025-03-27 11:30:00,Food Delivery,Medium,Heavy,Express,Medium,5.6,11.56,Clear,Sports Event,E-Wallet,27.77
4897,2025-03-06 13:09:00,Food Delivery,High,Moderate,Express,High,0.7,12.99,Rainy,Sports Event,E-Wallet,36.51
4898,2025-03-27 04:18:00,Groceries,Low,Moderate,Scheduled,High,5.3,14.43,Snowy,Sports Event,UPI,20.06
4899,2025-03-26 10:38:00,Food Delivery,Low,Heavy,Standard,High,5.9,9.53,Stormy,None,Cash,12.35
4900,2025-03-22 00:04:00,Pharmacy,High,Moderate,Standard,Low,6.9,8.91,Stormy,Holiday,Credit Card,25.84
4901,2025-03-15 07:00:00,Groceries,Low,Moderate,Express,Low,1.0,12.29,Snowy,Festival,E-Wallet,38.38
4902,2025-03-25 01:32:00,Groceries,Medium,Moderate,Standard,Low,7.9,12.03,Rainy,None,E-Wallet,22.71
4903,2025-03-24 10:53:00,Fashion,High,Moderate,Standard,Low,1.5,4.88,Stormy,Holiday,Credit Card,14.15
4904,2025-03-22 18:46:00,Groceries,Low,Heavy,Scheduled,Low,8.6,11.18,Rainy,Festival,UPI,24.49
4905,2025-03-21 18:21:00,Groceries,High,Moderate,Express,Low,6.2,14.86,Clear,Sports Event,Cash,50.28
4906,2025-03-06 15:10:00,Electronics,Medium,Moderate,Scheduled,Medium,8.5,2.07,Rainy,Holiday,UPI,3.52
4907,2025-03-18 21:52:00,Groceries,Medium,Heavy,Standard,Medium,6.8,4.3,Clear,None,Credit Card,5.68
4908,2025-03-20 04:45:00,Fashion,High,Moderate,Scheduled,Low,1.3,2.08,Stormy,Festival,Credit Card,5.43
4909,2025-03-12 12:07:00,Fashion,Low,Heavy,Scheduled,High,8.8,6.62,Snowy,None,E-Wallet,7.72
4910,2025-03-20 20:29:00,Food Delivery,Medium,Light,Express,High,0.7,3.89,Rainy,Holiday,UPI,8.41
4911,2025-03-15 17:40:00,Electronics,Medium,Light,Express,Medium,2.6,5.48,Rainy,Sports Event,UPI,13.17
4912,2025-03-31 02:08:00,Groceries,Low,Moderate,Standard,Medium,4.5,6.53,Snowy,Festival,Debit Card,11.21
4913,2025-03-10 10:53:00,Food Delivery,Medium,Moderate,Standard,Low,0.7,14.85,Stormy,Holiday,Debit Card,36.44
4914,2025-03-21 10:55:00,Food Delivery,Low,Heavy,Scheduled,Low,7.6,6.19,Stormy,Holiday,E-Wallet,13.56
4915,2025-03-11 19:47:00,Food Delivery,Low,Moderate,Express,Low,4.8,3.34,Rainy,Sports Event,UPI,10.43
4916,2025-03-06 19:08:00,Food Delivery,Medium,Light,Express,High,5.9,11.84,Clear,Festival,UPI,21.33
4917,2025-03-16 00:26:00,Groceries,Medium,Heavy,Standard,Low,3.7,13.97,Rainy,Sports Event,Debit Card,37.4
4918,2025-03-20 18:08:00,Fashion,Medium,Light,Scheduled,Low,8.7,13.85,Stormy,Sports Event,Cash,27.81
4919,2025-03-07 09:20:00,Groceries,High,Light,Express,Low,9.2,3.29,Clear,Sports Event,Debit Card,10.12
4920,2025-03-26 18:49:00,Fashion,High,Moderate,Standard,Medium,9.8,13.46,Stormy,Sports Event,E-Wallet,30.03
4921,2025-03-16 09:56:00,Food Delivery,Low,Moderate,Standard,Medium,7.1,13.75,Rainy,Festival,Cash,23.6
4922,2025-03-15 06:41:00,Food Delivery,Low,Light,Scheduled,Medium,6.6,14.04,Rainy,Sports Event,E-Wallet,19.71
4923,2025-03-01 20:10:00,Food Delivery,Low,Heavy,Standard,High,9.1,12.02,Stormy,None,Credit Card,15.58
4924,2025-03-19 15:26:00,Pharmacy,Medium,Moderate,Scheduled,Low,5.0,4.55,Stormy,None,E-Wallet,7.73
4925,2025-03-13 15:57:00,Food Delivery,High,Heavy,Standard,Medium,6.4,10.34,Stormy,Festival,E-Wallet,25.16
4926,2025-03-19 18:50:00,Food Delivery,Low,Heavy,Standard,Low,6.8,2.68,Clear,Holiday,Cash,5.44
4927,2025-03-26 16:16:00,Electronics,Low,Light,Express,High,4.8,12.05,Clear,Festival,Credit Card,19.74
4928,2025-03-05 01:35:00,Electronics,Low,Heavy,Scheduled,High,5.2,13.45,Clear,Festival,Cash,17.0
4929,2025-03-12 22:04:00,Pharmacy,Low,Heavy,Scheduled,Medium,4.0,8.04,Clear,Sports Event,Cash,11.29
4930,2025-03-29 22:05:00,Fashion,High,Heavy,Standard,Medium,3.2,2.64,Clear,Festival,Debit Card,5.35
4931,2025-03-06 16:18:00,Electronics,Medium,Heavy,Scheduled,Low,4.5,6.22,Clear,Sports Event,Cash,12.49
4932,2025-03-13 17:26:00,Fashion,High,Moderate,Scheduled,Medium,4.1,13.47,Rainy,None,Debit Card,20.8
4933,2025-03-04 00:11:00,Electronics,Medium,Heavy,Standard,Medium,1.4,5.05,Stormy,None,UPI,8.0
4934,2025-03-23 18:40:00,Fashion,High,Heavy,Standard,Medium,4.6,8.1,Snowy,Festival,Credit Card,19.71
4935,2025-03-21 14:43:00,Electronics,Medium,Moderate,Standard,Medium,8.6,14.5,Stormy,Festival,Debit Card,27.37
4936,2025-03-19 03:01:00,Electronics,Low,Light,Scheduled,Low,6.8,9.34,Stormy,Holiday,Debit Card,17.05
4937,2025-03-23 10:17:00,Electronics,Low,Moderate,Scheduled,High,5.1,5.61,Rainy,Festival,E-Wallet,7.8
4938,2025-03-14 02:01:00,Pharmacy,High,Moderate,Scheduled,High,9.0,14.22,Snowy,Holiday,Cash,25.69
4939,2025-03-22 12:18:00,Groceries,Low,Moderate,Scheduled,High,8.9,11.68,Clear,Holiday,Debit Card,13.53
4940,2025-03-14 11:31:00,Fashion,Medium,Heavy,Standard,High,7.6,2.41,Rainy,Festival,E-Wallet,4.47
4941,2025-03-04 07:08:00,Electronics,Medium,Light,Standard,High,4.8,7.19,Snowy,Holiday,Credit Card,11.1
4942,2025-03-25 22:20:00,Food Delivery,Low,Light,Scheduled,Low,2.6,13.37,Rainy,None,Debit Card,18.77
4943,2025-03-02 13:18:00,Groceries,High,Light,Scheduled,High,2.7,8.47,Stormy,Holiday,E-Wallet,13.91
4944,2025-03-02 09:00:00,Food Delivery,Medium,Heavy,Scheduled,Low,3.8,2.37,Snowy,Holiday,Credit Card,5.71
4945,2025-03-30 12:32:00,Fashion,High,Moderate,Standard,Medium,4.4,7.17,Stormy,Holiday,E-Wallet,15.99
4946,2025-03-19 00:35:00,Electronics,Low,Light,Express,Low,3.5,5.93,Rainy,Holiday,Credit Card,16.84
4947,2025-03-15 06:41:00,Groceries,Low,Heavy,Express,Low,7.2,3.61,Stormy,None,Cash,9.46
4948,2025-03-09 00:53:00,Electronics,High,Light,Express,Low,2.3,9.66,Clear,Sports Event,Debit Card,29.71
4949,2025-03-08 21:01:00,Food Delivery,Medium,Heavy,Scheduled,Low,1.8,5.84,Clear,Holiday,UPI,11.73
4950,2025-03-29 06:50:00,Fashion,High,Light,Scheduled,High,4.4,8.07,Clear,Sports Event,Credit Card,11.05
4951,2025-03-15 17:46:00,Food Delivery,Low,Light,Scheduled,High,9.7,10.54,Stormy,Festival,Cash,13.32
4952,2025-03-02 05:49:00,Electronics,Medium,Light,Express,Medium,6.8,6.44,Rainy,Festival,UPI,15.47
4953,2025-03-18 05:42:00,Groceries,High,Light,Standard,Medium,3.1,3.11,Clear,None,Credit Card,4.04
4954,2025-03-13 09:27:00,Food Delivery,Low,Moderate,Express,Low,9.2,4.78,Clear,Festival,Cash,12.44
4955,2025-03-13 12:16:00,Food Delivery,Low,Light,Standard,Low,3.6,2.16,Clear,None,Cash,2.81
4956,2025-03-28 21:01:00,Pharmacy,Low,Heavy,Scheduled,High,5.3,12.31,Snowy,Sports Event,Debit Card,18.67
4957,2025-03-11 02:35:00,Groceries,Medium,Heavy,Scheduled,Low,3.9,14.48,Stormy,None,E-Wallet,26.84
4958,2025-03-06 01:01:00,Pharmacy,High,Heavy,Standard,High,8.6,13.42,Clear,None,UPI,18.84
4959,2025-03-12 08:25:00,Electronics,High,Heavy,Standard,Low,8.3,8.09,Snowy,Holiday,E-Wallet,25.59
4960,2025-03-13 09:23:00,Groceries,Medium,Heavy,Express,High,2.8,14.18,Clear,Festival,Cash,30.66
4961,2025-03-18 15:43:00,Groceries,High,Heavy,Scheduled,Medium,5.6,12.93,Clear,Holiday,E-Wallet,23.6
4962,2025-03-31 03:33:00,Fashion,Medium,Moderate,Express,Medium,2.3,8.28,Clear,None,Credit Card,14.03
4963,2025-03-22 02:25:00,Electronics,Medium,Heavy,Express,Medium,1.1,4.9,Stormy,Sports Event,Debit Card,14.13
4964,2025-03-03 14:08:00,Food Delivery,High,Light,Standard,Low,5.1,2.06,Snowy,Holiday,UPI,5.43
4965,2025-03-04 17:23:00,Fashion,High,Heavy,Scheduled,Low,7.5,13.79,Snowy,Holiday,Cash,39.26
4966,2025-03-30 09:40:00,Fashion,Medium,Heavy,Standard,High,2.1,2.25,Stormy,Holiday,UPI,4.17
4967,2025-03-11 21:04:00,Pharmacy,Low,Heavy,Express,High,9.1,7.93,Rainy,Festival,Credit Card,18.7
4968,2025-03-09 21:51:00,Groceries,Low,Moderate,Scheduled,Low,5.2,12.08,Snowy,Holiday,Debit Card,24.25
4969,2025-03-25 11:33:00,Pharmacy,Medium,Heavy,Scheduled,High,3.0,6.34,Clear,Festival,Cash,8.81
4970,2025-03-21 18:11:00,Pharmacy,Medium,Heavy,Scheduled,Low,0.9,11.21,Rainy,Festival,Cash,27.01
4971,2025-03-04 22:52:00,Food Delivery,Medium,Light,Express,Low,1.6,3.1,Rainy,None,Cash,7.45
4972,2025-03-25 05:46:00,Food Delivery,Medium,Light,Scheduled,High,8.0,8.25,Snowy,Festival,Credit Card,11.47
4973,2025-03-26 13:45:00,Groceries,High,Moderate,Standard,Medium,6.9,7.63,Clear,Sports Event,Credit Card,14.18
4974,2025-03-14 21:50:00,Pharmacy,Medium,Heavy,Standard,High,9.4,14.78,Clear,Holiday,E-Wallet,22.83
4975,2025-03-04 22:38:00,Electronics,Medium,Moderate,Scheduled,Medium,1.9,7.8,Snowy,Festival,Debit Card,13.25
4976,2025-03-27 13:05:00,Groceries,Medium,Heavy,Express,Low,6.4,8.47,Clear,None,Credit Card,20.35
4977,2025-03-14 03:08:00,Fashion,Low,Moderate,Standard,Medium,8.5,2.45,Stormy,Festival,Debit Card,4.2
4978,2025-03-30 21:36:00,Electronics,Low,Moderate,Scheduled,Medium,3.6,6.78,Clear,Sports Event,Credit Card,8.73
4979,2025-03-18 05:23:00,Pharmacy,Low,Moderate,Scheduled,Low,1.8,13.23,Rainy,Festival,Debit Card,26.56
4980,2025-03-28 19:03:00,Fashion,Medium,Heavy,Scheduled,Medium,2.3,3.3,Clear,None,Debit Card,3.92
